"ID товара";Артикул;Категория;"URL категории";Товар;Вариант;"Краткое описание";Описание;Цена;"Старая цена";"URL товара";Изображение;Количество;Активность;"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";Рекомендуемый;Новый;Сортировка;Вес;"Связанные артикулы";"Смежные категории";"Ссылка на товар";Валюта;"Единицы измерения";"Длина   ";"Ширина   ";"Толщина   ";"Основная камера   ";"Частота кадров   ";"Разрешение видео   ";"Фронтальная камера   ";"Разрешение экрана   ";"Диагональ   ";"Тип экрана   ";"Оперативная память   ";"Количество ядер   ";"Емкость аккумулятора   ";"Процессор   ";"Поддержка MicroSD   ";"Количество SIM-карт   ";"Версия ОС   ";"Вес   ";"Максимальный объём памяти ";"Размеры ";"Вес [prop attr=42] ";"Тип батареи ";"Точность хода ";"Водонепроницаемость ";"Объём памяти [size]";"Цвет[prop attr=Смартфоны] [color]";"Цвет [color]";"Размер[prop attr=Детская обувь] [size]";"Размер обуви [size]";"Размер [size]";"Размер[prop attr=Леггинсы] [size]";"Окончание акции (дд.мм.гггг) ";"Год изготовления[prop attr=Шины] [prop attr=51] ";"Сложные характеристики"
48;CN48;"Шины по диаметру/R14";shiny-po-diametru/r14;"Accelera Epsilon 175/65 R14 82H";;;;792;;accelera-epsilon-175-65-r14-82h;accelera-epsilon-175-65-r14-82h.png;6;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015;"Шипы[prop attr=Шины]=[type=assortmentCheckBox value=Да##1## product_margin=Да## activity=1 filter=1 description=]&Диаметр [prop attr=Шины] [prop attr=58]=[type=assortmentCheckBox value=13##1## product_margin=13## activity=1 filter=1 description=]&Индекс скорости[prop attr=Шины] [prop attr=32]=[type=assortmentCheckBox value=T##1## product_margin=T## activity=1 filter=1 description=]&Индекс нагрузки[prop attr=Шины] [prop attr=31]=[type=assortmentCheckBox value=94##1## product_margin=94## activity=1 filter=1 description=]&Сезон  [prop attr=Шины] [prop attr=27]=[type=assortmentCheckBox value=Летние шины##1## product_margin=Летние шины## activity=1 filter=1 description=]&Высота [prop attr=Шины] [prop attr=25]=[type=assortmentCheckBox value=55##1## product_margin=55## activity=1 filter=1 description=]&Производитель   [prop attr=Шины] [prop attr=24]=[type=assortmentCheckBox value=Barum##1## product_margin=Barum## activity=1 filter=1 description=]&Страна производства  [prop attr=Шины]=[type=assortmentCheckBox value=Голандия##1## product_margin=Голандия## activity=1 filter=1 description=]"
47;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Accelera Eco Plush 195/60 R15 88H";;;;420;;accelera-eco-plush-195-60-r15-88h;accelera-eco-plush-195-60-r15-88h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;;"Шины по диаметру/R13";shiny-po-diametru/r13;"Accelera Eco Plush 175/70 R13 82H";;;;820;;accelera-eco-plush-175-70-r13-82h;accelera-eco-plush-175-70-r13-82h.jpg;12;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;;"Шины по диаметру/R14";shiny-po-diametru/r14;"Accelera Beta 195/70 R14 91H";;;;"1 087";;accelera-beta-195-70-r14-91h;accelera-beta-195-70-r14-91h.jpg;12;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Accelera Alpha 215/65 R15 100H";;;;"1 500";;accelera-alpha-215-65-r15-100h;accelera-alpha-215-65-r15-100h.jpg;4;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;;"Шины по диаметру/R17";shiny-po-diametru/r17;"Accelera Alpha 225/55 R17 101W XL";;;;"1 511";;accelera-alpha-225-55-r17-101w-xl;accelera-alpha-225-55-r17-101w-xl.jpg;4;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;;"Шины по диаметру/R17";shiny-po-diametru/r17;"Accelera Alpha 205/45 ZR17 88W XL";;;;"1 500";;accelera-alpha-205-45-zr17-88w-xl;accelera-alpha-205-45-zr17-88w-xl.jpg;4;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;;"Шины по диаметру/R17";shiny-po-diametru/r17;"Accelera Alpha 235/45 ZR17 97W XL";;;;"1 365";;accelera-alpha-235-45-zr17-97w-xl;accelera-alpha-235-45-zr17-97w-xl.jpg;2;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;;"Шины по диаметру/R17";shiny-po-diametru/r17;"Accelera Alpha 245/40 ZR17 95W XL";;;;"1 426";;accelera-alpha-245-40-zr17-95w-xl;accelera-alpha-245-40-zr17-95w-xl.jpg;2;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;;"Шины по диаметру/R17";shiny-po-diametru/r17;"Accelera Alpha 215/45 ZR17 91W XL";;;;"1 272";;accelera-alpha-215-45-zr17-91w-xl;accelera-alpha-215-45-zr17-91w-xl.jpg;8;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Nokian Hakkapeliitta R 225/55/R16 99R HL";;;;"2 000";;nokian-hakkapeliitta-r-225-55-r16-99r-hl;nokian-hakkapeliitta-r-225-55-r16-99r-hl.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Fulda Kristall Supremo 225/55/R16 95H";;;;"1 500";;fulda-kristall-supremo-225-55-r16-95h;fulda-kristall-supremo-225-55-r16-95h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Barum Bravuris 225/55/R16 95W";;;;"1 600";;barum-bravuris-225-55-r16-95w;barum-bravuris-225-55-r16-95w.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Michelin Primacy HP 225/55/R16 99W";;;;"3 000";;michelin-primacy-hp-225-55-r16-99w;michelin-primacy-hp-225-55-r16-99w.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Michelin Pilot Alpin 225/55/R16 99H";;;;"1 700";;michelin-pilot-alpin-225-55-r16-99h;michelin-pilot-alpin-225-55-r16-99h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Pirelli Winter Snowsport 210 225/55/R16 99H";;;;"2 000";;pirelli-winter-snowsport-210-225-55-r16-99h;pirelli-winter-snowsport-210-225-55-r16-99h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Dunlop SP Winter Sport 4D 225/55/R16 95H";;;;"2 100";;dunlop-sp-winter-sport-4d-225-55-r16-95h;dunlop-sp-winter-sport-4d-225-55-r16-95h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Dunlop Sport MAXX RT  225/55/R16 95Y";;;;"2 500";;dunlop-sport-maxx-rt--225-55-r16-95y;dunlop-sport-maxx-rt--225-55-r16-95y.png;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Dunlop SP Sport 01 225/55/R16 95Y";;;;"2 800";;dunlop-sp-sport-01-225-55-r16-95y;dunlop-sp-sport-01-225-55-r16-95y.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Bridgestone Turanza ER300 225/55/R16 99Y";;;;"1 800";;bridgestone-turanza-er300-225-55-r16-99y;bridgestone-turanza-er300-225-55-r16-99y.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Vredestein Quatrac 3 225/55/R16 95V";;;;"1 800";;vredestein-quatrac-3-225-55-r16-95v;vredestein-quatrac-3-225-55-r16-95v.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Goodyear  Extreme UltraGrip (шип) 225/55/R16 95T";;;;"2 000";;goodyear--extreme-ultragrip-ship-225-55-r16-95t;goodyear--extreme-ultragrip-(ship)-225-55-r16-95t.jpeg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Goodyear hydragrip 205/65/R15 94V";;;;"1 400";;goodyear-hydragrip-205-65-r15-94v;goodyear-hydragrip-205-65-r15-94v.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Goodyear Eagle ultra grip 205/65/R15 94H";;;;"1 600";;goodyear-eagle-ultra-grip-205-65-r15-94h;goodyear-eagle-ultra-grip-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Michelin Pilot Alpin 205/65/R15 94H";;;;"1 300";;michelin-pilot-alpin-205-65-r15-94h;michelin-pilot-alpin-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Dayton DW 510 205/65/R15 94Т";;;;"1 500";;dayton-dw-510-205-65-r15-94t;dayton-dw-510-205-65-r15-94t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Fulda Carat Progresso  205/65/R15 99H";;;;"1 400";;fulda-carat-progresso--205-65-r15-99h;fulda-carat-progresso--205-65-r15-99h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Vredestein Hi-Trac 205/65/R15 94H";;;;"1 400";;vredestein-hi-trac-205-65-r15-94h;vredestein-hi-trac-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Michelin Alpin A4 205/65/R15 94H";;;;"1 800";;michelin-alpin-a4-205-65-r15-94h;michelin-alpin-a4-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Dunlop Winter Sport 5 205/65/R15 94H";;;;"2 000";;dunlop-winter-sport-5-205-65-r15-94h;dunlop-winter-sport-5-205-65-r15-94h.png;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Dunlop SP Winter Sport 3D 205/65/R15 94H";;;;"1 800";;dunlop-sp-winter-sport-3d-205-65-r15-94h;dunlop-sp-winter-sport-3d-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Winter I*Pike EVO 205/65/R15 94H";;;;"1 500";;hankook-winter-i_spike-evo-205-65-r15-94h;hankook-winter-i_spike-evo-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Kinergy 4S 205/65/R15 94H";;;;"1 700";;hankook-kinergy-4s-205-65-r15-94h;hankook-kinergy-4s-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Winter I*Pike RS 205/65/R15 94T";;;;"1 500";;hankook-winter-i_spike-rs-205-65-r15-94t;hankook-winter-i_spike-rs-205-65-r15-94t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Kleber Krisalp HP3 205/65/R15 94H";;;;"1 800";;kleber-krisalp-hp3-205-65-r15-94h;kleber-krisalp-hp3-205-65-r15-94h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Kleber Krisalp HP2 205/65/R15 94T";;;;"1 500";;kleber-krisalp-hp2-205-65-r15-94t;kleber-krisalp-hp2-205-65-r15-94t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;;"Шины по диаметру/R16";shiny-po-diametru/r16;"BFGoodrich Winter Slalom KSI 225/70/R16 103S";;;;"2 500";;bfgoodrich-winter-slalom-ksi-225-70-r16-103s;bfgoodrich-winter-slalom-ksi-225-70-r16-103s.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Matador Nordicca 4x4 MP91 225/70/R16  103T";;;;"1 800";;matador-nordicca-4x4-mp91-225-70-r16--103t;matador-nordicca-4x4-mp91-225-70-r16--103t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Dynapro HP 225/70/R15 100H";;;;"1 800";;hankook-dynapro-hp-225-70-r15-100h;hankook-dynapro-hp-225-70-r15-100h.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;;"Шины по диаметру/R16";shiny-po-diametru/r16;"Barum Polaris 3 225/70/R16 103T";;;;"2 500";;barum-polaris-3-225-70-r16-103t;barum-polaris-3-225-70-r16-103t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Bridgestone Dueler A/T 225/70/R15 100S";;;;"2 000";;bridgestone-dueler-a-t-225-70-r15-100s;bridgestone-dueler-a-t-225-70-r15-100s.png;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Optimo 4S 205/70/R15 96T";;;;"1 400";;hankook-optimo-4s-205-70-r15-96t;hankook-optimo-4s-205-70-r15-96t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Maxxis Presa snow 205/70/R15 96T";;;;"1 400";;maxxis-presa-snow-205-70-r15-96t;maxxis-presa-snow-205-70-r15-96t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Dunlop GrandTrek SJ6 205/70/R15 95Q";;;;"1 900";;dunlop-grandtrek-sj6-205-70-r15-95q;dunlop-grandtrek-sj6-205-70-r15-95q.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Michelin 4Х4 synchrone 205/70 R15 96H";;;;"2 000";;michelin-4h4-synchrone-205-70-r15-96h;michelin-4h4-synchrone-205-70-r15-96h.png;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Michelin Latitude alpin 205/70/R15 96T";;;;"2 200";;michelin-latitude-alpin-205-70-r15-96t;michelin-latitude-alpin-205-70-r15-96t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Barum Polaris 3 205/70/R15 96T";;;;"1 800";;barum-polaris-3-205-70-r15-96t;barum-polaris-3-205-70-r15-96t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;"Шины по диаметру/R15";shiny-po-diametru/r15;"Hankook Optimo K715 205/70/R15 96T";;;;"1 700";;hankook-optimo-k715-205-70-r15-96t;hankook-optimo-k715-205-70-r15-96t.jpg;1;1;;;;0;0;0;15,6;;;;UAH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
